iso_code,continent,location,date,new_cases,new_deaths,total_tests,people_vaccinated,people_fully_vaccinated,stringency_index,aged_65_older,extreme_poverty,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,new cases rate,vaccin rate
AUS,Oceania,Australia,26/01/2020,4,,,,,5.56,15.504,0.5,,3.84,83.44,0.944,,
AUS,Oceania,Australia,27/01/2020,1,,,,,5.56,15.504,0.5,,3.84,83.44,0.944,-0.75,#DIV/0!
AUS,Oceania,Australia,28/01/2020,0,,,,,5.56,15.504,0.5,,3.84,83.44,0.944,-1,#DIV/0!
AUS,Oceania,Australia,29/01/2020,1,,,,,5.56,15.504,0.5,,3.84,83.44,0.944,#DIV/0!,#DIV/0!
AUS,Oceania,Australia,30/01/2020,3,,,,,5.56,15.504,0.5,,3.84,83.44,0.944,2,#DIV/0!
AUS,Oceania,Australia,31/01/2020,0,,,,,5.56,15.504,0.5,,3.84,83.44,0.944,-1,#DIV/0!
AUS,Oceania,Australia,01/02/2020,3,,,,,13.89,15.504,0.5,,3.84,83.44,0.944,#DIV/0!,#DIV/0!
AUS,Oceania,Australia,02/02/2020,0,,,,,13.89,15.504,0.5,,3.84,83.44,0.944,-1,#DIV/0!
AUS,Oceania,Australia,03/02/2020,0,,,,,19.44,15.504,0.5,,3.84,83.44,0.944,#DIV/0!,#DIV/0!
AUS,Oceania,Australia,04/02/2020,1,,,,,19.44,15.504,0.5,,3.84,83.44,0.944,#DIV/0!,#DIV/0!
AUS,Oceania,Australia,05/02/2020,0,,,,,19.44,15.504,0.5,,3.84,83.44,0.944,-1,#DIV/0!
AUS,Oceania,Australia,06/02/2020,1,,,,,19.44,15.504,0.5,,3.84,83.44,0.944,#DIV/0!,#DIV/0!
AUS,Oceania,Australia,07/02/2020,1,,,,,19.44,15.504,0.5,,3.84,83.44,0.944,0,#DIV/0!
AUS,Oceania,Australia,08/02/2020,0,,,,,19.44,15.504,0.5,,3.84,83.44,0.944,-1,#DIV/0!
AUS,Oceania,Australia,09/02/2020,0,,,,,19.44,15.504,0.5,,3.84,83.44,0.944,#DIV/0!,#DIV/0!
AUS,Oceania,Australia,10/02/2020,0,,,,,19.44,15.504,0.5,,3.84,83.44,0.944,#DIV/0!,#DIV/0!
AUS,Oceania,Australia,11/02/2020,0,,,,,19.44,15.504,0.5,,3.84,83.44,0.944,#DIV/0!,#DIV/0!
AUS,Oceania,Australia,12/02/2020,0,,,,,19.44,15.504,0.5,,3.84,83.44,0.944,#DIV/0!,#DIV/0!
AUS,Oceania,Australia,13/02/2020,0,,,,,19.44,15.504,0.5,,3.84,83.44,0.944,#DIV/0!,#DIV/0!
AUS,Oceania,Australia,14/02/2020,0,,,,,19.44,15.504,0.5,,3.84,83.44,0.944,#DIV/0!,#DIV/0!
AUS,Oceania,Australia,15/02/2020,0,,,,,19.44,15.504,0.5,,3.84,83.44,0.944,#DIV/0!,#DIV/0!
AUS,Oceania,Australia,16/02/2020,0,,,,,19.44,15.504,0.5,,3.84,83.44,0.944,#DIV/0!,#DIV/0!
AUS,Oceania,Australia,17/02/2020,0,,,,,19.44,15.504,0.5,,3.84,83.44,0.944,#DIV/0!,#DIV/0!
AUS,Oceania,Australia,18/02/2020,0,,,,,19.44,15.504,0.5,,3.84,83.44,0.944,#DIV/0!,#DIV/0!
AUS,Oceania,Australia,19/02/2020,0,,,,,19.44,15.504,0.5,,3.84,83.44,0.944,#DIV/0!,#DIV/0!
AUS,Oceania,Australia,20/02/2020,0,,,,,19.44,15.504,0.5,,3.84,83.44,0.944,#DIV/0!,#DIV/0!
AUS,Oceania,Australia,21/02/2020,0,,,,,19.44,15.504,0.5,,3.84,83.44,0.944,#DIV/0!,#DIV/0!
AUS,Oceania,Australia,22/02/2020,0,,,,,19.44,15.504,0.5,,3.84,83.44,0.944,#DIV/0!,#DIV/0!
AUS,Oceania,Australia,23/02/2020,0,,,,,19.44,15.504,0.5,,3.84,83.44,0.944,#DIV/0!,#DIV/0!
AUS,Oceania,Australia,24/02/2020,0,,,,,19.44,15.504,0.5,,3.84,83.44,0.944,#DIV/0!,#DIV/0!
AUS,Oceania,Australia,25/02/2020,0,,,,,19.44,15.504,0.5,,3.84,83.44,0.944,#DIV/0!,#DIV/0!
AUS,Oceania,Australia,26/02/2020,0,,,,,19.44,15.504,0.5,,3.84,83.44,0.944,#DIV/0!,#DIV/0!
AUS,Oceania,Australia,27/02/2020,0,,,,,19.44,15.504,0.5,,3.84,83.44,0.944,#DIV/0!,#DIV/0!
AUS,Oceania,Australia,28/02/2020,0,,,,,19.44,15.504,0.5,,3.84,83.44,0.944,#DIV/0!,#DIV/0!
AUS,Oceania,Australia,29/02/2020,10,,,,,19.44,15.504,0.5,,3.84,83.44,0.944,#DIV/0!,#DIV/0!
AUS,Oceania,Australia,01/03/2020,2,1,,,,19.44,15.504,0.5,,3.84,83.44,0.944,-0.8,#DIV/0!
AUS,Oceania,Australia,02/03/2020,3,0,,,,19.44,15.504,0.5,,3.84,83.44,0.944,0.5,#DIV/0!
AUS,Oceania,Australia,03/03/2020,9,0,,,,19.44,15.504,0.5,,3.84,83.44,0.944,2,#DIV/0!
AUS,Oceania,Australia,04/03/2020,13,1,,,,19.44,15.504,0.5,,3.84,83.44,0.944,0.444444444,#DIV/0!
AUS,Oceania,Australia,05/03/2020,3,0,,,,19.44,15.504,0.5,,3.84,83.44,0.944,-0.769230769,#DIV/0!
AUS,Oceania,Australia,06/03/2020,5,0,,,,19.44,15.504,0.5,,3.84,83.44,0.944,0.666666667,#DIV/0!
AUS,Oceania,Australia,07/03/2020,3,0,,,,19.44,15.504,0.5,,3.84,83.44,0.944,-0.4,#DIV/0!
AUS,Oceania,Australia,08/03/2020,13,1,,,,19.44,15.504,0.5,,3.84,83.44,0.944,3.333333333,#DIV/0!
AUS,Oceania,Australia,09/03/2020,15,0,,,,19.44,15.504,0.5,,3.84,83.44,0.944,0.153846154,#DIV/0!
AUS,Oceania,Australia,10/03/2020,16,0,,,,19.44,15.504,0.5,,3.84,83.44,0.944,0.066666667,#DIV/0!
AUS,Oceania,Australia,11/03/2020,21,0,,,,19.44,15.504,0.5,,3.84,83.44,0.944,0.3125,#DIV/0!
AUS,Oceania,Australia,12/03/2020,0,0,,,,19.44,15.504,0.5,,3.84,83.44,0.944,-1,#DIV/0!
AUS,Oceania,Australia,13/03/2020,72,0,,,,19.44,15.504,0.5,,3.84,83.44,0.944,#DIV/0!,#DIV/0!
AUS,Oceania,Australia,14/03/2020,50,0,,,,19.44,15.504,0.5,,3.84,83.44,0.944,-0.305555556,#DIV/0!
AUS,Oceania,Australia,15/03/2020,47,0,,,,19.44,15.504,0.5,,3.84,83.44,0.944,-0.06,#DIV/0!
AUS,Oceania,Australia,16/03/2020,80,0,,,,30.56,15.504,0.5,,3.84,83.44,0.944,0.70212766,#DIV/0!
AUS,Oceania,Australia,17/03/2020,75,2,,,,30.56,15.504,0.5,,3.84,83.44,0.944,-0.0625,#DIV/0!
AUS,Oceania,Australia,18/03/2020,116,1,,,,36.11,15.504,0.5,,3.84,83.44,0.944,0.546666667,#DIV/0!
AUS,Oceania,Australia,19/03/2020,113,0,,,,44.44,15.504,0.5,,3.84,83.44,0.944,-0.025862069,#DIV/0!
AUS,Oceania,Australia,20/03/2020,110,1,,,,47.22,15.504,0.5,,3.84,83.44,0.944,-0.026548673,#DIV/0!
AUS,Oceania,Australia,21/03/2020,280,0,,,,47.22,15.504,0.5,,3.84,83.44,0.944,1.545454545,#DIV/0!
AUS,Oceania,Australia,22/03/2020,478,0,143056,,,47.22,15.504,0.5,,3.84,83.44,0.944,0.707142857,#DIV/0!
AUS,Oceania,Australia,23/03/2020,133,0,,,,52.78,15.504,0.5,,3.84,83.44,0.944,-0.721757322,#DIV/0!
AUS,Oceania,Australia,24/03/2020,362,1,,,,71.3,15.504,0.5,,3.84,83.44,0.944,1.721804511,#DIV/0!
AUS,Oceania,Australia,25/03/2020,320,0,,,,71.3,15.504,0.5,,3.84,83.44,0.944,-0.116022099,#DIV/0!
AUS,Oceania,Australia,26/03/2020,446,5,,,,71.3,15.504,0.5,,3.84,83.44,0.944,0.39375,#DIV/0!
AUS,Oceania,Australia,27/03/2020,333,0,,,,71.3,15.504,0.5,,3.84,83.44,0.944,-0.253363229,#DIV/0!
AUS,Oceania,Australia,28/03/2020,497,1,,,,71.3,15.504,0.5,,3.84,83.44,0.944,0.492492492,#DIV/0!
AUS,Oceania,Australia,29/03/2020,344,2,211261,,,71.3,15.504,0.5,,3.84,83.44,0.944,-0.307847082,#DIV/0!
AUS,Oceania,Australia,30/03/2020,377,1,,,,71.3,15.504,0.5,,3.84,83.44,0.944,0.095930233,#DIV/0!
AUS,Oceania,Australia,31/03/2020,198,1,,,,71.3,15.504,0.5,,3.84,83.44,0.944,-0.474801061,#DIV/0!
AUS,Oceania,Australia,01/04/2020,303,2,,,,71.3,15.504,0.5,,3.84,83.44,0.944,0.53030303,#DIV/0!
AUS,Oceania,Australia,02/04/2020,254,4,,,,73.15,15.504,0.5,,3.84,83.44,0.944,-0.161716172,#DIV/0!
AUS,Oceania,Australia,03/04/2020,214,4,,,,73.15,15.504,0.5,,3.84,83.44,0.944,-0.157480315,#DIV/0!
AUS,Oceania,Australia,04/04/2020,220,2,,,,73.15,15.504,0.5,,3.84,83.44,0.944,0.028037383,#DIV/0!
AUS,Oceania,Australia,05/04/2020,137,5,297154,,,73.15,15.504,0.5,,3.84,83.44,0.944,-0.377272727,#DIV/0!
AUS,Oceania,Australia,06/04/2020,110,5,302663,,,73.15,15.504,0.5,,3.84,83.44,0.944,-0.197080292,#DIV/0!
AUS,Oceania,Australia,07/04/2020,98,5,310700,,,73.15,15.504,0.5,,3.84,83.44,0.944,-0.109090909,#DIV/0!
AUS,Oceania,Australia,08/04/2020,115,5,319368,,,73.15,15.504,0.5,,3.84,83.44,0.944,0.173469388,#DIV/0!
AUS,Oceania,Australia,09/04/2020,98,1,330134,,,73.15,15.504,0.5,,3.84,83.44,0.944,-0.147826087,#DIV/0!
AUS,Oceania,Australia,10/04/2020,107,3,338346,,,73.15,15.504,0.5,,3.84,83.44,0.944,0.091836735,#DIV/0!
AUS,Oceania,Australia,11/04/2020,88,3,347847,,,73.15,15.504,0.5,,3.84,83.44,0.944,-0.177570093,#DIV/0!
AUS,Oceania,Australia,12/04/2020,12,3,353941,,,73.15,15.504,0.5,,3.84,83.44,0.944,-0.863636364,#DIV/0!
AUS,Oceania,Australia,13/04/2020,36,1,362136,,,73.15,15.504,0.5,,3.84,83.44,0.944,2,#DIV/0!
AUS,Oceania,Australia,14/04/2020,64,1,366493,,,73.15,15.504,0.5,,3.84,83.44,0.944,0.777777778,#DIV/0!
AUS,Oceania,Australia,15/04/2020,25,1,371377,,,69.44,15.504,0.5,,3.84,83.44,0.944,-0.609375,#DIV/0!
AUS,Oceania,Australia,16/04/2020,22,0,380003,,,69.44,15.504,0.5,,3.84,83.44,0.944,-0.12,#DIV/0!
AUS,Oceania,Australia,17/04/2020,60,3,391530,,,69.44,15.504,0.5,,3.84,83.44,0.944,1.727272727,#DIV/0!
AUS,Oceania,Australia,18/04/2020,46,1,406510,,,69.44,15.504,0.5,,3.84,83.44,0.944,-0.233333333,#DIV/0!
AUS,Oceania,Australia,19/04/2020,42,0,420996,,,69.44,15.504,0.5,,3.84,83.44,0.944,-0.086956522,#DIV/0!
AUS,Oceania,Australia,20/04/2020,13,0,431734,,,69.44,15.504,0.5,,3.84,83.44,0.944,-0.69047619,#DIV/0!
AUS,Oceania,Australia,21/04/2020,22,0,439842,,,69.44,15.504,0.5,,3.84,83.44,0.944,0.692307692,#DIV/0!
AUS,Oceania,Australia,22/04/2020,7,0,452441,,,69.44,15.504,0.5,,3.84,83.44,0.944,-0.681818182,#DIV/0!
AUS,Oceania,Australia,23/04/2020,10,8,466659,,,69.44,15.504,0.5,,3.84,83.44,0.944,0.428571429,#DIV/0!
AUS,Oceania,Australia,24/04/2020,15,4,482370,,,69.44,15.504,0.5,,3.84,83.44,0.944,0.5,#DIV/0!
AUS,Oceania,Australia,25/04/2020,17,1,494257,,,69.44,15.504,0.5,,3.84,83.44,0.944,0.133333333,#DIV/0!
AUS,Oceania,Australia,26/04/2020,20,3,506449,,,69.44,15.504,0.5,,3.84,83.44,0.944,0.176470588,#DIV/0!
AUS,Oceania,Australia,27/04/2020,7,0,517063,,,69.44,15.504,0.5,,3.84,83.44,0.944,-0.65,#DIV/0!
AUS,Oceania,Australia,28/04/2020,23,6,530679,,,69.44,15.504,0.5,,3.84,83.44,0.944,2.285714286,#DIV/0!
AUS,Oceania,Australia,29/04/2020,8,2,544410,,,69.44,15.504,0.5,,3.84,83.44,0.944,-0.652173913,#DIV/0!
AUS,Oceania,Australia,30/04/2020,14,2,563641,,,69.44,15.504,0.5,,3.84,83.44,0.944,0.75,#DIV/0!
AUS,Oceania,Australia,01/05/2020,12,0,588868,,,69.44,15.504,0.5,,3.84,83.44,0.944,-0.142857143,#DIV/0!
AUS,Oceania,Australia,02/05/2020,21,1,611583,,,69.44,15.504,0.5,,3.84,83.44,0.944,0.75,#DIV/0!
AUS,Oceania,Australia,03/05/2020,23,1,633107,,,69.44,15.504,0.5,,3.84,83.44,0.944,0.095238095,#DIV/0!
AUS,Oceania,Australia,04/05/2020,25,1,650214,,,69.44,15.504,0.5,,3.84,83.44,0.944,0.086956522,#DIV/0!
AUS,Oceania,Australia,05/05/2020,28,1,664756,,,69.44,15.504,0.5,,3.84,83.44,0.944,0.12,#DIV/0!
AUS,Oceania,Australia,06/05/2020,19,0,688656,,,69.44,15.504,0.5,,3.84,83.44,0.944,-0.321428571,#DIV/0!
AUS,Oceania,Australia,07/05/2020,19,0,722549,,,69.44,15.504,0.5,,3.84,83.44,0.944,0,#DIV/0!
AUS,Oceania,Australia,08/05/2020,5,0,757250,,,69.44,15.504,0.5,,3.84,83.44,0.944,-0.736842105,#DIV/0!
AUS,Oceania,Australia,09/05/2020,21,0,795456,,,69.44,15.504,0.5,,3.84,83.44,0.944,3.2,#DIV/0!
AUS,Oceania,Australia,10/05/2020,9,0,827872,,,69.44,15.504,0.5,,3.84,83.44,0.944,-0.571428571,#DIV/0!
AUS,Oceania,Australia,11/05/2020,22,0,855119,,,69.44,15.504,0.5,,3.84,83.44,0.944,1.444444444,#DIV/0!
AUS,Oceania,Australia,12/05/2020,10,1,877927,,,69.44,15.504,0.5,,3.84,83.44,0.944,-0.545454545,#DIV/0!
AUS,Oceania,Australia,13/05/2020,9,0,909025,,,69.44,15.504,0.5,,3.84,83.44,0.944,-0.1,#DIV/0!
AUS,Oceania,Australia,14/05/2020,30,0,943480,,,69.44,15.504,0.5,,3.84,83.44,0.944,2.333333333,#DIV/0!
AUS,Oceania,Australia,15/05/2020,16,0,983816,,,65.74,15.504,0.5,,3.84,83.44,0.944,-0.466666667,#DIV/0!
AUS,Oceania,Australia,16/05/2020,9,0,1015652,,,64.35,15.504,0.5,,3.84,83.44,0.944,-0.4375,#DIV/0!
AUS,Oceania,Australia,17/05/2020,10,1,1042126,,,64.35,15.504,0.5,,3.84,83.44,0.944,0.111111111,#DIV/0!
AUS,Oceania,Australia,18/05/2020,14,0,1062034,,,67.13,15.504,0.5,,3.84,83.44,0.944,0.4,#DIV/0!
AUS,Oceania,Australia,19/05/2020,4,1,1085870,,,67.13,15.504,0.5,,3.84,83.44,0.944,-0.714285714,#DIV/0!
AUS,Oceania,Australia,20/05/2020,9,0,1111567,,,67.13,15.504,0.5,,3.84,83.44,0.944,1.25,#DIV/0!
AUS,Oceania,Australia,21/05/2020,14,1,1137684,,,67.13,15.504,0.5,,3.84,83.44,0.944,0.555555556,#DIV/0!
AUS,Oceania,Australia,22/05/2020,4,0,1170682,,,67.13,15.504,0.5,,3.84,83.44,0.944,-0.714285714,#DIV/0!
AUS,Oceania,Australia,23/05/2020,15,1,1192262,,,67.13,15.504,0.5,,3.84,83.44,0.944,2.75,#DIV/0!
AUS,Oceania,Australia,24/05/2020,0,0,1224795,,,67.13,15.504,0.5,,3.84,83.44,0.944,-1,#DIV/0!
AUS,Oceania,Australia,25/05/2020,12,0,1244200,,,65.28,15.504,0.5,,3.84,83.44,0.944,#DIV/0!,#DIV/0!
AUS,Oceania,Australia,26/05/2020,13,1,1288223,,,65.28,15.504,0.5,,3.84,83.44,0.944,0.083333333,#DIV/0!
AUS,Oceania,Australia,27/05/2020,11,0,1338321,,,65.28,15.504,0.5,,3.84,83.44,0.944,-0.153846154,#DIV/0!
AUS,Oceania,Australia,28/05/2020,15,0,1367444,,,65.28,15.504,0.5,,3.84,83.44,0.944,0.363636364,#DIV/0!
AUS,Oceania,Australia,29/05/2020,19,0,1397622,,,63.43,15.504,0.5,,3.84,83.44,0.944,0.266666667,#DIV/0!
AUS,Oceania,Australia,30/05/2020,8,0,1428538,,,63.43,15.504,0.5,,3.84,83.44,0.944,-0.578947368,#DIV/0!
AUS,Oceania,Australia,31/05/2020,10,0,1454568,,,63.43,15.504,0.5,,3.84,83.44,0.944,0.25,#DIV/0!
AUS,Oceania,Australia,01/06/2020,19,-1,1472220,,,62.04,15.504,0.5,,3.84,83.44,0.944,0.9,#DIV/0!
AUS,Oceania,Australia,02/06/2020,8,0,1490387,,,62.04,15.504,0.5,,3.84,83.44,0.944,-0.578947368,#DIV/0!
AUS,Oceania,Australia,03/06/2020,11,0,1512700,,,62.04,15.504,0.5,,3.84,83.44,0.944,0.375,#DIV/0!
AUS,Oceania,Australia,04/06/2020,7,0,1546329,,,62.04,15.504,0.5,,3.84,83.44,0.944,-0.363636364,#DIV/0!
AUS,Oceania,Australia,05/06/2020,5,0,1579192,,,62.04,15.504,0.5,,3.84,83.44,0.944,-0.285714286,#DIV/0!
AUS,Oceania,Australia,06/06/2020,7,0,1590588,,,62.04,15.504,0.5,,3.84,83.44,0.944,0.4,#DIV/0!
AUS,Oceania,Australia,07/06/2020,6,0,1617462,,,62.04,15.504,0.5,,3.84,83.44,0.944,-0.142857143,#DIV/0!
AUS,Oceania,Australia,08/06/2020,2,0,1633515,,,62.04,15.504,0.5,,3.84,83.44,0.944,-0.666666667,#DIV/0!
AUS,Oceania,Australia,09/06/2020,7,0,1650684,,,60.19,15.504,0.5,,3.84,83.44,0.944,2.5,#DIV/0!
AUS,Oceania,Australia,10/06/2020,11,0,1679954,,,60.19,15.504,0.5,,3.84,83.44,0.944,0.571428571,#DIV/0!
AUS,Oceania,Australia,11/06/2020,4,0,1711223,,,60.19,15.504,0.5,,3.84,83.44,0.944,-0.636363636,#DIV/0!
AUS,Oceania,Australia,12/06/2020,5,0,1745550,,,50.46,15.504,0.5,,3.84,83.44,0.944,0.25,#DIV/0!
AUS,Oceania,Australia,13/06/2020,26,0,1782651,,,50.46,15.504,0.5,,3.84,83.44,0.944,4.2,#DIV/0!
AUS,Oceania,Australia,14/06/2020,15,0,1812353,,,50.46,15.504,0.5,,3.84,83.44,0.944,-0.423076923,#DIV/0!
AUS,Oceania,Australia,15/06/2020,12,0,1828149,,,50.46,15.504,0.5,,3.84,83.44,0.944,-0.2,#DIV/0!
AUS,Oceania,Australia,16/06/2020,23,0,1848347,,,50.46,15.504,0.5,,3.84,83.44,0.944,0.916666667,#DIV/0!
AUS,Oceania,Australia,17/06/2020,21,0,1876117,,,50.46,15.504,0.5,,3.84,83.44,0.944,-0.086956522,#DIV/0!
AUS,Oceania,Australia,18/06/2020,18,0,1927497,,,50.46,15.504,0.5,,3.84,83.44,0.944,-0.142857143,#DIV/0!
AUS,Oceania,Australia,19/06/2020,2,0,1970205,,,50.46,15.504,0.5,,3.84,83.44,0.944,-0.888888889,#DIV/0!
AUS,Oceania,Australia,20/06/2020,50,0,2005378,,,50.46,15.504,0.5,,3.84,83.44,0.944,24,#DIV/0!
AUS,Oceania,Australia,21/06/2020,13,0,2041324,,,50.46,15.504,0.5,,3.84,83.44,0.944,-0.74,#DIV/0!
AUS,Oceania,Australia,22/06/2020,18,0,2107849,,,50.46,15.504,0.5,,3.84,83.44,0.944,0.384615385,#DIV/0!
AUS,Oceania,Australia,23/06/2020,29,1,2132821,,,52.31,15.504,0.5,,3.84,83.44,0.944,0.611111111,#DIV/0!
AUS,Oceania,Australia,24/06/2020,37,1,2180424,,,52.31,15.504,0.5,,3.84,83.44,0.944,0.275862069,#DIV/0!
AUS,Oceania,Australia,25/06/2020,37,0,2232341,,,52.31,15.504,0.5,,3.84,83.44,0.944,0,#DIV/0!
AUS,Oceania,Australia,26/06/2020,6,0,2281839,,,52.31,15.504,0.5,,3.84,83.44,0.944,-0.837837838,#DIV/0!
AUS,Oceania,Australia,27/06/2020,85,0,2336061,,,52.31,15.504,0.5,,3.84,83.44,0.944,13.16666667,#DIV/0!
AUS,Oceania,Australia,28/06/2020,78,0,2379175,,,52.31,15.504,0.5,,3.84,83.44,0.944,-0.082352941,#DIV/0!
AUS,Oceania,Australia,29/06/2020,70,0,2415695,,,52.31,15.504,0.5,,3.84,83.44,0.944,-0.102564103,#DIV/0!
AUS,Oceania,Australia,30/06/2020,86,0,2455982,,,52.31,15.504,0.5,,3.84,83.44,0.944,0.228571429,#DIV/0!
AUS,Oceania,Australia,01/07/2020,81,0,2505923,,,68.98,15.504,0.5,,3.84,83.44,0.944,-0.058139535,#DIV/0!
AUS,Oceania,Australia,02/07/2020,65,0,2563782,,,68.98,15.504,0.5,,3.84,83.44,0.944,-0.197530864,#DIV/0!
AUS,Oceania,Australia,03/07/2020,194,0,2617860,,,68.98,15.504,0.5,,3.84,83.44,0.944,1.984615385,#DIV/0!
AUS,Oceania,Australia,04/07/2020,183,0,2668036,,,68.98,15.504,0.5,,3.84,83.44,0.944,-0.056701031,#DIV/0!
AUS,Oceania,Australia,05/07/2020,140,2,2713435,,,68.98,15.504,0.5,,3.84,83.44,0.944,-0.234972678,#DIV/0!
AUS,Oceania,Australia,06/07/2020,172,0,2759165,,,68.98,15.504,0.5,,3.84,83.44,0.944,0.228571429,#DIV/0!
AUS,Oceania,Australia,07/07/2020,131,0,2801107,,,68.98,15.504,0.5,,3.84,83.44,0.944,-0.238372093,#DIV/0!
AUS,Oceania,Australia,08/07/2020,170,0,2856406,,,75.46,15.504,0.5,,3.84,83.44,0.944,0.297709924,#DIV/0!
AUS,Oceania,Australia,09/07/2020,318,0,2910831,,,75.46,15.504,0.5,,3.84,83.44,0.944,0.870588235,#DIV/0!
AUS,Oceania,Australia,10/07/2020,179,1,2970268,,,75.46,15.504,0.5,,3.84,83.44,0.944,-0.437106918,#DIV/0!
AUS,Oceania,Australia,11/07/2020,244,1,3021493,,,75.46,15.504,0.5,,3.84,83.44,0.944,0.363128492,#DIV/0!
AUS,Oceania,Australia,12/07/2020,183,0,3075488,,,75.46,15.504,0.5,,3.84,83.44,0.944,-0.25,#DIV/0!
AUS,Oceania,Australia,13/07/2020,271,0,3117788,,,71.76,15.504,0.5,,3.84,83.44,0.944,0.480874317,#DIV/0!
AUS,Oceania,Australia,14/07/2020,236,3,3162237,,,71.76,15.504,0.5,,3.84,83.44,0.944,-0.129151292,#DIV/0!
AUS,Oceania,Australia,15/07/2020,323,2,3222141,,,71.76,15.504,0.5,,3.84,83.44,0.944,0.368644068,#DIV/0!
AUS,Oceania,Australia,16/07/2020,423,3,3287716,,,68.06,15.504,0.5,,3.84,83.44,0.944,0.309597523,#DIV/0!
AUS,Oceania,Australia,17/07/2020,208,2,3350444,,,68.06,15.504,0.5,,3.84,83.44,0.944,-0.508274232,#DIV/0!
AUS,Oceania,Australia,18/07/2020,361,4,3413831,,,68.06,15.504,0.5,,3.84,83.44,0.944,0.735576923,#DIV/0!
AUS,Oceania,Australia,19/07/2020,267,1,3476463,,,68.06,15.504,0.5,,3.84,83.44,0.944,-0.260387812,#DIV/0!
AUS,Oceania,Australia,20/07/2020,359,3,3534425,,,68.06,15.504,0.5,,3.84,83.44,0.944,0.344569288,#DIV/0!
AUS,Oceania,Australia,21/07/2020,466,2,3590735,,,68.06,15.504,0.5,,3.84,83.44,0.944,0.298050139,#DIV/0!
AUS,Oceania,Australia,22/07/2020,408,5,3650529,,,68.06,15.504,0.5,,3.84,83.44,0.944,-0.124463519,#DIV/0!
AUS,Oceania,Australia,23/07/2020,293,6,3719837,,,68.06,15.504,0.5,,3.84,83.44,0.944,-0.281862745,#DIV/0!
AUS,Oceania,Australia,24/07/2020,355,6,3795421,,,68.06,15.504,0.5,,3.84,83.44,0.944,0.211604096,#DIV/0!
AUS,Oceania,Australia,25/07/2020,453,10,3859505,,,68.06,15.504,0.5,,3.84,83.44,0.944,0.276056338,#DIV/0!
AUS,Oceania,Australia,26/07/2020,532,6,3935124,,,68.06,15.504,0.5,,3.84,83.44,0.944,0.174392936,#DIV/0!
AUS,Oceania,Australia,27/07/2020,368,6,3987090,,,68.06,15.504,0.5,,3.84,83.44,0.944,-0.308270677,#DIV/0!
AUS,Oceania,Australia,28/07/2020,279,9,,,,68.06,15.504,0.5,,3.84,83.44,0.944,-0.241847826,#DIV/0!
AUS,Oceania,Australia,29/07/2020,716,13,4098249,,,68.06,15.504,0.5,,3.84,83.44,0.944,1.566308244,#DIV/0!
AUS,Oceania,Australia,30/07/2020,605,7,4164454,,,68.06,15.504,0.5,,3.84,83.44,0.944,-0.155027933,#DIV/0!
AUS,Oceania,Australia,31/07/2020,377,5,,,,68.06,15.504,0.5,,3.84,83.44,0.944,-0.376859504,#DIV/0!
AUS,Oceania,Australia,01/08/2020,615,7,4307224,,,68.06,15.504,0.5,,3.84,83.44,0.944,0.631299735,#DIV/0!
AUS,Oceania,Australia,02/08/2020,423,13,4346382,,,71.76,15.504,0.5,,3.84,83.44,0.944,-0.312195122,#DIV/0!
AUS,Oceania,Australia,03/08/2020,412,11,4386911,,,75.46,15.504,0.5,,3.84,83.44,0.944,-0.026004728,#DIV/0!
AUS,Oceania,Australia,04/08/2020,715,15,4481617,,,75.46,15.504,0.5,,3.84,83.44,0.944,0.735436893,#DIV/0!
AUS,Oceania,Australia,05/08/2020,445,8,4552081,,,75.46,15.504,0.5,,3.84,83.44,0.944,-0.377622378,#DIV/0!
AUS,Oceania,Australia,06/08/2020,382,11,4632089,,,75.46,15.504,0.5,,3.84,83.44,0.944,-0.141573034,#DIV/0!
AUS,Oceania,Australia,07/08/2020,426,12,4724026,,,75.46,15.504,0.5,,3.84,83.44,0.944,0.115183246,#DIV/0!
AUS,Oceania,Australia,08/08/2020,386,17,4764223,,,75.46,15.504,0.5,,3.84,83.44,0.944,-0.093896714,#DIV/0!
AUS,Oceania,Australia,09/08/2020,313,18,4857414,,,75.46,15.504,0.5,,3.84,83.44,0.944,-0.189119171,#DIV/0!
AUS,Oceania,Australia,10/08/2020,316,18,4918546,,,75.46,15.504,0.5,,3.84,83.44,0.944,0.009584665,#DIV/0!
AUS,Oceania,Australia,11/08/2020,414,21,4980172,,,75.46,15.504,0.5,,3.84,83.44,0.944,0.310126582,#DIV/0!
AUS,Oceania,Australia,12/08/2020,231,9,5041344,,,75.46,15.504,0.5,,3.84,83.44,0.944,-0.442028986,#DIV/0!
AUS,Oceania,Australia,13/08/2020,384,14,5109785,,,75.46,15.504,0.5,,3.84,83.44,0.944,0.662337662,#DIV/0!
AUS,Oceania,Australia,14/08/2020,293,4,5180414,,,75.46,15.504,0.5,,3.84,83.44,0.944,-0.236979167,#DIV/0!
AUS,Oceania,Australia,15/08/2020,252,17,5243784,,,75.46,15.504,0.5,,3.84,83.44,0.944,-0.139931741,#DIV/0!
AUS,Oceania,Australia,16/08/2020,271,25,5297558,,,75.46,15.504,0.5,,3.84,83.44,0.944,0.075396825,#DIV/0!
AUS,Oceania,Australia,17/08/2020,215,17,5336097,,,75.46,15.504,0.5,,3.84,83.44,0.944,-0.206642066,#DIV/0!
